tiempo,distancia,setpoint,error,derivada,integral,delta_pwm,pwm
21.014,9.57,10.00,-0.43,2.84,10.18,0.75,389.82
21.064,9.90,10.00,-0.10,5.28,10.18,-0.57,388.76
21.115,9.90,10.00,-0.10,1.85,10.17,-0.02,388.18
21.165,9.90,10.00,-0.10,0.65,10.17,0.18,387.81
21.215,9.90,10.00,-0.10,0.23,10.16,0.24,387.54
21.265,9.90,10.00,-0.10,0.08,10.16,0.27,387.32
21.315,9.57,10.00,-0.43,-4.26,10.14,1.89,388.10
21.365,9.57,10.00,-0.43,-1.49,10.12,1.44,388.50
21.415,9.57,10.00,-0.43,-0.52,10.09,1.29,388.75
21.465,10.23,10.00,0.23,8.40,10.11,-1.99,386.99
21.515,10.23,10.00,0.23,2.94,10.12,-1.11,386.03
21.565,10.56,10.00,0.56,5.32,10.14,-2.42,384.42
21.615,10.23,10.00,0.23,-2.43,10.16,-0.26,384.35
21.665,10.56,10.00,0.56,3.44,10.18,-2.12,383.18
21.716,10.23,10.00,0.23,-3.00,10.20,-0.16,383.35
21.766,10.23,10.00,0.23,-1.05,10.21,-0.48,383.32
21.816,10.23,10.00,0.23,-0.37,10.22,-0.59,383.22
21.866,10.23,10.00,0.23,-0.13,10.23,-0.62,383.11
21.916,10.56,10.00,0.56,4.24,10.26,-2.25,382.05
21.966,10.56,10.00,0.56,1.49,10.29,-1.81,381.41
22.016,10.23,10.00,0.23,-3.77,10.30,-0.04,381.92
22.067,10.23,10.00,0.23,-1.32,10.31,-0.43,382.12
22.117,10.23,10.00,0.23,-0.46,10.32,-0.57,382.21
22.167,10.23,10.00,0.23,-0.16,10.33,-0.62,382.26
22.217,10.23,10.00,0.23,-0.06,10.34,-0.63,382.29
22.267,10.23,10.00,0.23,-0.02,10.36,-0.64,382.31
22.317,9.90,10.00,-0.10,-4.30,10.35,0.97,383.30
22.367,9.57,10.00,-0.43,-5.79,10.33,2.13,384.83
22.417,9.90,10.00,-0.10,2.26,10.32,-0.08,384.81
22.467,10.23,10.00,0.23,5.08,10.34,-1.46,383.96
22.517,10.56,10.00,0.56,6.07,10.36,-2.54,382.59
22.567,10.89,10.00,0.89,6.41,10.41,-3.52,380.84
22.617,10.23,10.00,0.23,-6.34,10.42,0.37,381.69
22.667,10.56,10.00,0.56,2.07,10.45,-1.90,381.05
22.717,9.90,10.00,-0.10,-7.85,10.44,1.54,382.56
22.767,10.23,10.00,0.23,1.54,10.45,-0.89,382.39
22.817,10.23,10.00,0.23,0.54,10.47,-0.73,382.35
22.867,10.23,10.00,0.23,0.19,10.48,-0.67,382.34
22.917,10.56,10.00,0.56,4.36,10.51,-2.26,381.38
22.967,10.56,10.00,0.56,1.52,10.53,-1.81,380.84
23.017,10.23,10.00,0.23,-3.76,10.54,-0.04,381.43
23.068,10.23,10.00,0.23,-1.31,10.56,-0.43,381.71
23.118,9.90,10.00,-0.10,-4.75,10.55,1.04,382.83
23.168,9.90,10.00,-0.10,-1.66,10.55,0.55,383.48
23.219,9.90,10.00,-0.10,-0.58,10.54,0.37,383.93
23.269,10.23,10.00,0.23,4.09,10.55,-1.30,383.31
23.319,9.90,10.00,-0.10,-2.86,10.55,0.74,384.01
23.369,9.90,10.00,-0.10,-1.00,10.54,0.44,384.42
23.419,10.56,10.00,0.56,8.23,10.57,-2.88,382.78
23.469,10.23,10.00,0.23,-1.41,10.58,-0.42,382.86
23.519,10.23,10.00,0.23,-0.49,10.59,-0.57,382.84
23.569,10.23,10.00,0.23,-0.17,10.61,-0.62,382.80
23.619,9.90,10.00,-0.10,-4.35,10.60,0.98,383.71
23.669,10.23,10.00,0.23,2.77,10.61,-1.09,383.25
23.720,10.23,10.00,0.23,0.97,10.62,-0.80,383.04
23.770,9.90,10.00,-0.10,-3.95,10.62,0.91,383.88
23.820,10.56,10.00,0.56,7.20,10.65,-2.72,382.41
23.870,10.56,10.00,0.56,2.52,10.67,-1.97,381.62
23.920,10.56,10.00,0.56,0.88,10.70,-1.71,381.10
23.970,10.23,10.00,0.23,-3.98,10.71,-0.01,381.68
24.020,9.90,10.00,-0.10,-5.68,10.71,1.19,382.89
24.070,10.23,10.00,0.23,2.30,10.72,-1.01,382.60
24.120,10.23,10.00,0.23,0.81,10.73,-0.77,382.50
24.170,10.23,10.00,0.23,0.28,10.74,-0.69,382.46
24.221,10.23,10.00,0.23,0.10,10.76,-0.66,382.44
24.271,10.23,10.00,0.23,0.03,10.77,-0.65,382.44
24.321,10.23,10.00,0.23,0.01,10.78,-0.65,382.44
24.372,10.56,10.00,0.56,4.21,10.81,-2.24,381.47
24.422,10.23,10.00,0.23,-2.82,10.82,-0.19,381.89
24.472,10.56,10.00,0.56,3.30,10.85,-2.10,381.10
24.522,10.56,10.00,0.56,1.16,10.87,-1.75,380.63
24.572,10.56,10.00,0.56,0.40,10.90,-1.63,380.31
24.622,10.23,10.00,0.23,-4.15,10.91,0.02,381.02
24.672,9.90,10.00,-0.10,-5.74,10.91,1.20,382.34
24.722,9.90,10.00,-0.10,-2.01,10.90,0.60,383.10
24.773,9.57,10.00,-0.43,-4.91,10.88,1.99,384.58
24.824,9.90,10.00,-0.10,2.49,10.88,-0.12,384.57
24.875,9.90,10.00,-0.10,0.87,10.87,0.14,384.72
24.925,10.23,10.00,0.23,4.59,10.88,-1.38,383.93
24.975,10.89,10.00,0.89,10.19,10.93,-4.12,381.62
25.025,10.89,10.00,0.89,3.57,10.97,-3.06,380.29
25.075,10.23,10.00,0.23,-7.33,10.98,0.53,381.31
25.125,10.23,10.00,0.23,-2.57,11.00,-0.23,381.73
25.175,10.23,10.00,0.23,-0.90,11.01,-0.50,381.92
25.226,9.57,10.00,-0.43,-8.73,10.98,2.60,383.94
25.276,9.57,10.00,-0.43,-3.05,10.96,1.69,385.11
25.326,9.90,10.00,-0.10,3.22,10.96,-0.24,384.96
25.376,9.57,10.00,-0.43,-3.16,10.94,1.71,385.99
25.426,9.57,10.00,-0.43,-1.11,10.92,1.38,386.67
25.476,9.57,10.00,-0.43,-0.39,10.89,1.27,387.18
25.527,9.90,10.00,-0.10,4.07,10.89,-0.37,386.63
25.577,9.90,10.00,-0.10,1.42,10.88,0.05,386.42
25.627,9.57,10.00,-0.43,-3.79,10.86,1.81,387.29
25.677,9.57,10.00,-0.43,-1.33,10.84,1.42,387.80
25.727,9.90,10.00,-0.10,3.83,10.84,-0.33,387.18
25.777,9.90,10.00,-0.10,1.34,10.83,0.07,386.89
25.827,9.90,10.00,-0.10,0.47,10.83,0.21,386.73
25.877,10.23,10.00,0.23,4.45,10.84,-1.36,385.66
25.927,10.23,10.00,0.23,1.56,10.85,-0.89,385.02
25.977,10.56,10.00,0.56,4.84,10.88,-2.34,383.61
26.027,10.56,10.00,0.56,1.69,10.90,-1.84,382.72
26.077,10.56,10.00,0.56,0.59,10.93,-1.66,382.06
26.127,10.23,10.00,0.23,-4.08,10.94,0.01,382.51
26.177,10.23,10.00,0.23,-1.43,10.96,-0.42,382.63
26.227,10.56,10.00,0.56,3.79,10.98,-2.17,381.68
26.277,10.56,10.00,0.56,1.33,11.01,-1.78,381.11
26.327,10.56,10.00,0.56,0.46,11.04,-1.64,380.71
26.377,10.23,10.00,0.23,-4.13,11.05,0.02,381.36
26.427,10.23,10.00,0.23,-1.44,11.06,-0.41,381.66
26.477,10.23,10.00,0.23,-0.51,11.07,-0.56,381.82
26.527,9.90,10.00,-0.10,-4.47,11.07,0.99,382.90
26.577,9.90,10.00,-0.10,-1.56,11.06,0.53,383.53
26.627,9.90,10.00,-0.10,-0.55,11.06,0.37,383.97
26.677,9.24,10.00,-0.76,-8.77,11.02,3.53,386.25
26.727,9.57,10.00,-0.43,1.22,11.00,1.01,386.66
26.777,9.57,10.00,-0.43,0.43,10.98,1.14,387.10
26.827,9.57,10.00,-0.43,0.15,10.96,1.18,387.49
26.878,9.90,10.00,-0.10,4.26,10.95,-0.40,386.88
26.928,9.90,10.00,-0.10,1.49,10.95,0.04,386.62
26.978,9.90,10.00,-0.10,0.52,10.94,0.20,386.49
27.028,9.57,10.00,-0.43,-4.11,10.92,1.86,387.39
27.078,9.90,10.00,-0.10,2.85,10.92,-0.18,386.92
27.128,9.57,10.00,-0.43,-3.29,10.89,1.73,387.67
27.178,9.57,10.00,-0.43,-1.15,10.87,1.39,388.10
27.228,9.57,10.00,-0.43,-0.40,10.85,1.27,388.40
27.278,9.57,10.00,-0.43,-0.14,10.83,1.23,388.63
27.328,9.57,10.00,-0.43,-0.05,10.81,1.21,388.81
27.378,9.57,10.00,-0.43,-0.02,10.79,1.21,388.96
27.428,9.90,10.00,-0.10,4.28,10.78,-0.41,388.12
27.478,9.90,10.00,-0.10,1.50,10.78,0.04,387.68
27.528,9.90,10.00,-0.10,0.52,10.77,0.20,387.40
27.579,9.57,10.00,-0.43,-4.02,10.75,1.85,388.14
27.629,9.90,10.00,-0.10,2.88,10.74,-0.18,387.56
27.679,9.90,10.00,-0.10,1.01,10.74,0.12,387.25
27.729,10.56,10.00,0.56,8.93,10.77,-3.00,385.11
27.779,10.23,10.00,0.23,-1.16,10.78,-0.46,384.82
27.829,10.23,10.00,0.23,-0.41,10.79,-0.58,384.50
27.879,10.23,10.00,0.23,-0.14,10.80,-0.62,384.20
27.929,10.23,10.00,0.23,-0.05,10.81,-0.64,383.94
27.979,10.23,10.00,0.23,-0.02,10.82,-0.64,383.72
28.029,9.57,10.00,-0.43,-8.59,10.80,2.58,385.46
28.079,9.90,10.00,-0.10,1.28,10.80,0.07,385.43
28.129,10.23,10.00,0.23,4.74,10.81,-1.40,384.53
28.179,10.23,10.00,0.23,1.66,10.82,-0.91,384.05
28.229,10.89,10.00,0.89,9.16,10.87,-3.96,381.82
28.279,10.56,10.00,0.56,-1.08,10.89,-1.39,381.46
28.329,10.56,10.00,0.56,-0.38,10.92,-1.51,381.09
28.379,10.56,10.00,0.56,-0.13,10.95,-1.55,380.74
28.429,10.89,10.00,0.89,4.24,10.99,-3.17,379.48
28.479,10.56,10.00,0.56,-2.80,11.02,-1.12,379.64
28.530,10.56,10.00,0.56,-0.98,11.05,-1.41,379.59
28.580,9.90,10.00,-0.10,-8.92,11.05,1.71,381.43
28.630,9.24,10.00,-0.76,-11.70,11.01,4.00,384.37
28.680,8.91,10.00,-1.09,-8.39,10.95,4.39,387.10
28.730,8.91,10.00,-1.09,-2.94,10.90,3.52,388.90
28.780,9.24,10.00,-0.76,3.26,10.86,1.61,389.28
28.830,8.91,10.00,-1.09,-3.15,10.81,3.56,390.77
28.880,9.24,10.00,-0.76,3.19,10.77,1.62,390.87
28.930,8.91,10.00,-1.09,-3.17,10.71,3.56,392.13
28.980,9.24,10.00,-0.76,3.18,10.68,1.62,392.03
29.030,8.91,10.00,-1.09,-3.18,10.62,3.56,393.11
29.080,9.57,10.00,-0.43,7.47,10.60,0.01,391.90
29.130,9.24,10.00,-0.76,-1.68,10.56,2.40,392.30
29.180,9.24,10.00,-0.76,-0.59,10.52,2.22,392.54
29.230,9.24,10.00,-0.76,-0.21,10.49,2.16,392.71
29.281,9.24,10.00,-0.76,-0.07,10.45,2.14,392.83
29.331,9.90,10.00,-0.10,8.55,10.44,-1.09,391.01
29.382,9.90,10.00,-0.10,2.99,10.44,-0.20,389.99
29.432,9.57,10.00,-0.43,-3.24,10.42,1.72,390.27
29.482,9.57,10.00,-0.43,-1.13,10.39,1.39,390.31
29.532,9.57,10.00,-0.43,-0.40,10.37,1.27,390.28
29.582,9.57,10.00,-0.43,-0.14,10.35,1.23,390.22
29.632,9.90,10.00,-0.10,4.24,10.35,-0.40,389.20
29.682,9.90,10.00,-0.10,1.48,10.34,0.04,388.59
29.732,9.90,10.00,-0.10,0.52,10.34,0.20,388.17
29.782,9.90,10.00,-0.10,0.18,10.33,0.25,387.85
29.832,9.90,10.00,-0.10,0.06,10.33,0.27,387.58
29.882,9.90,10.00,-0.10,0.02,10.32,0.28,387.36
29.932,10.23,10.00,0.23,4.30,10.33,-1.33,386.21
29.982,10.23,10.00,0.23,1.50,10.34,-0.88,385.50
30.032,10.23,10.00,0.23,0.53,10.36,-0.73,384.98
30.082,9.90,10.00,-0.10,-4.11,10.35,0.94,385.55
30.132,9.90,10.00,-0.10,-1.44,10.35,0.51,385.77
30.182,9.90,10.00,-0.10,-0.50,10.34,0.36,385.87
30.232,9.90,10.00,-0.10,-0.18,10.34,0.31,385.93
30.282,9.57,10.00,-0.43,-4.35,10.31,1.90,386.93
30.332,9.90,10.00,-0.10,2.77,10.31,-0.16,386.54
30.382,9.57,10.00,-0.43,-3.32,10.29,1.74,387.35
30.432,9.24,10.00,-0.76,-5.45,10.25,3.00,388.80
30.482,9.57,10.00,-0.43,2.38,10.23,0.82,388.72
30.533,9.57,10.00,-0.43,0.83,10.21,1.07,388.81
30.584,9.57,10.00,-0.43,0.29,10.18,1.16,388.93
30.634,9.57,10.00,-0.43,0.10,10.16,1.19,389.05
30.685,9.24,10.00,-0.76,-4.17,10.12,2.80,390.12
30.735,9.90,10.00,-0.10,7.12,10.12,-0.86,388.84
30.785,10.23,10.00,0.23,6.78,10.13,-1.73,387.23
30.835,9.57,10.00,-0.43,-6.21,10.11,2.20,388.21
30.885,9.24,10.00,-0.76,-6.46,10.07,3.16,389.63
30.935,9.57,10.00,-0.43,2.03,10.05,0.88,389.46
30.985,9.24,10.00,-0.76,-3.58,10.01,2.70,390.41
31.035,9.24,10.00,-0.76,-1.25,9.97,2.33,391.00
31.085,9.57,10.00,-0.43,3.85,9.95,0.59,390.45
31.135,9.57,10.00,-0.43,1.35,9.93,0.99,390.23
31.185,9.57,10.00,-0.43,0.47,9.91,1.13,390.12
31.235,9.57,10.00,-0.43,0.17,9.89,1.18,390.06
31.285,9.57,10.00,-0.43,0.06,9.87,1.19,390.02
31.336,9.90,10.00,-0.10,4.23,9.86,-0.40,389.03
31.386,9.90,10.00,-0.10,1.48,9.86,0.04,388.45
31.436,9.90,10.00,-0.10,0.52,9.85,0.20,388.05
31.486,9.90,10.00,-0.10,0.18,9.85,0.25,387.74
31.536,9.90,10.00,-0.10,0.06,9.84,0.27,387.49
31.587,9.90,10.00,-0.10,0.02,9.84,0.28,387.28
31.637,9.90,10.00,-0.10,0.01,9.83,0.28,387.11
31.688,9.57,10.00,-0.43,-4.20,9.81,1.88,387.92
31.738,9.90,10.00,-0.10,2.82,9.80,-0.17,387.38
31.788,10.23,10.00,0.23,5.28,9.82,-1.49,386.13
31.838,10.23,10.00,0.23,1.85,9.83,-0.94,385.40
31.889,10.56,10.00,0.56,4.85,9.86,-2.34,383.93
31.939,10.56,10.00,0.56,1.70,9.88,-1.84,382.99
31.989,10.89,10.00,0.89,4.88,9.93,-3.27,381.32
32.039,10.56,10.00,0.56,-2.58,9.96,-1.16,381.18
32.089,10.56,10.00,0.56,-0.90,9.98,-1.42,380.90
32.139,10.89,10.00,0.89,3.97,10.03,-3.13,379.64
32.189,10.89,10.00,0.89,1.39,10.07,-2.71,378.81
32.239,10.56,10.00,0.56,-3.80,10.10,-0.96,379.17
32.289,10.23,10.00,0.23,-5.62,10.11,0.26,380.19
32.339,9.90,10.00,-0.10,-6.26,10.11,1.28,381.68
32.389,9.90,10.00,-0.10,-2.19,10.10,0.63,382.56
32.439,9.90,10.00,-0.10,-0.77,10.10,0.40,383.17
32.489,10.23,10.00,0.23,4.02,10.11,-1.29,382.67
32.539,10.23,10.00,0.23,1.41,10.12,-0.87,382.50
32.590,10.56,10.00,0.56,4.70,10.15,-2.32,381.48
32.640,10.56,10.00,0.56,1.64,10.18,-1.83,380.91
32.691,10.23,10.00,0.23,-3.63,10.19,-0.06,381.49
32.742,9.90,10.00,-0.10,-5.48,10.18,1.16,382.71
32.793,9.57,10.00,-0.43,-6.12,10.16,2.18,384.36
32.844,9.24,10.00,-0.76,-6.35,10.12,3.14,386.34
32.894,9.57,10.00,-0.43,2.07,10.10,0.87,386.67
32.944,9.57,10.00,-0.43,0.72,10.08,1.09,387.07
32.994,9.57,10.00,-0.43,0.25,10.06,1.16,387.46
33.044,9.90,10.00,-0.10,4.38,10.05,-0.42,386.84
33.094,9.90,10.00,-0.10,1.53,10.05,0.03,386.58
33.144,10.23,10.00,0.23,4.83,10.06,-1.42,385.49
33.194,10.23,10.00,0.23,1.69,10.07,-0.91,384.87
33.245,9.90,10.00,-0.10,-3.61,10.07,0.86,385.41
33.295,9.90,10.00,-0.10,-1.27,10.06,0.48,385.63
33.345,9.57,10.00,-0.43,-4.73,10.04,1.96,386.72
33.396,9.57,10.00,-0.43,-1.66,10.02,1.47,387.34
33.446,9.90,10.00,-0.10,3.71,10.01,-0.31,386.80
33.496,9.90,10.00,-0.10,1.30,10.01,0.07,386.57
33.546,9.90,10.00,-0.10,0.45,10.00,0.21,386.46
33.596,10.23,10.00,0.23,4.45,10.01,-1.36,385.43
33.646,9.57,10.00,-0.43,-7.02,9.99,2.33,386.76
33.696,9.57,10.00,-0.43,-2.46,9.97,1.60,387.46
33.746,9.90,10.00,-0.10,3.43,9.97,-0.27,386.93
33.796,9.57,10.00,-0.43,-3.09,9.94,1.70,387.66
33.846,9.90,10.00,-0.10,3.21,9.94,-0.23,387.12
33.896,10.23,10.00,0.23,5.41,9.95,-1.51,385.89
33.946,10.23,10.00,0.23,1.89,9.96,-0.95,385.19
33.997,10.23,10.00,0.23,0.66,9.97,-0.75,384.71
34.047,9.90,10.00,-0.10,-4.06,9.97,0.93,385.31
34.097,9.90,10.00,-0.10,-1.42,9.96,0.51,385.57
34.148,9.57,10.00,-0.43,-4.70,9.94,1.96,386.66
34.198,9.90,10.00,-0.10,2.64,9.94,-0.14,386.32
34.248,10.23,10.00,0.23,5.22,9.95,-1.48,385.24
34.298,10.56,10.00,0.56,6.12,9.98,-2.55,383.67
34.348,10.23,10.00,0.23,-2.15,9.99,-0.30,383.69
34.398,10.56,10.00,0.56,3.54,10.02,-2.13,382.61
34.448,10.89,10.00,0.89,5.53,10.06,-3.38,380.94
34.499,10.89,10.00,0.89,1.93,10.11,-2.80,379.87
34.549,10.56,10.00,0.56,-3.61,10.13,-0.99,380.05
34.599,10.23,10.00,0.23,-5.55,10.15,0.24,380.94
34.649,10.23,10.00,0.23,-1.94,10.16,-0.33,381.35
34.699,10.23,10.00,0.23,-0.68,10.17,-0.54,381.57
34.749,10.23,10.00,0.23,-0.24,10.18,-0.61,381.72
34.799,10.23,10.00,0.23,-0.08,10.19,-0.63,381.84
34.849,9.90,10.00,-0.10,-4.32,10.19,0.97,382.89
34.899,10.56,10.00,0.56,7.07,10.22,-2.70,381.59
34.949,10.89,10.00,0.89,6.76,10.26,-3.57,379.96
34.999,10.23,10.00,0.23,-6.21,10.27,0.35,380.92
35.049,9.90,10.00,-0.10,-6.46,10.27,1.31,382.32
35.100,9.90,10.00,-0.10,-2.26,10.26,0.64,383.11
35.150,9.57,10.00,-0.43,-5.08,10.24,2.02,384.60
35.200,9.57,10.00,-0.43,-1.78,10.22,1.49,385.56
35.250,8.91,10.00,-1.09,-9.20,10.16,4.52,388.19
35.300,9.24,10.00,-0.76,1.07,10.13,1.96,388.88
35.350,9.57,10.00,-0.43,4.66,10.10,0.46,388.58
35.400,9.57,10.00,-0.43,1.63,10.08,0.94,388.61
35.450,9.57,10.00,-0.43,0.57,10.06,1.11,388.73
35.500,9.24,10.00,-0.76,-4.09,10.02,2.78,389.84
35.550,9.24,10.00,-0.76,-1.43,9.98,2.36,390.53
35.600,9.24,10.00,-0.76,-0.50,9.95,2.21,391.02
35.650,9.90,10.00,-0.10,8.40,9.94,-1.06,389.48
35.700,9.90,10.00,-0.10,2.94,9.94,-0.19,388.70
35.750,9.90,10.00,-0.10,1.03,9.93,0.12,388.21
35.800,10.23,10.00,0.23,4.65,9.94,-1.39,386.90
35.850,9.90,10.00,-0.10,-2.66,9.94,0.71,387.04
35.900,9.57,10.00,-0.43,-5.22,9.92,2.04,387.95
35.950,9.57,10.00,-0.43,-1.83,9.90,1.50,388.41
36.000,9.57,10.00,-0.43,-0.64,9.87,1.31,388.68
36.050,9.90,10.00,-0.10,4.07,9.87,-0.37,387.91
36.100,9.90,10.00,-0.10,1.42,9.86,0.05,387.50
36.150,9.90,10.00,-0.10,0.50,9.86,0.20,387.25
36.200,9.90,10.00,-0.10,0.17,9.85,0.25,387.06
36.250,10.23,10.00,0.23,4.35,9.87,-1.34,385.95
36.300,9.90,10.00,-0.10,-2.77,9.86,0.72,386.24
36.350,10.56,10.00,0.56,7.61,9.89,-2.79,384.38
36.400,10.23,10.00,0.23,-1.63,9.90,-0.38,384.24
36.450,10.23,10.00,0.23,-0.57,9.91,-0.55,384.03
36.500,10.56,10.00,0.56,4.09,9.94,-2.22,382.84
36.550,10.56,10.00,0.56,1.43,9.97,-1.80,382.08
36.600,10.89,10.00,0.89,4.79,10.01,-3.26,380.57
36.651,10.89,10.00,0.89,1.68,10.06,-2.76,379.58
36.701,10.56,10.00,0.56,-3.70,10.09,-0.98,379.80
36.752,10.56,10.00,0.56,-1.30,10.11,-1.36,379.77
36.802,10.23,10.00,0.23,-4.74,10.13,0.11,380.62
36.853,9.90,10.00,-0.10,-5.87,10.12,1.22,382.01
36.903,9.57,10.00,-0.43,-6.34,10.10,2.22,383.79
36.953,9.57,10.00,-0.43,-2.22,10.08,1.56,384.91
37.004,9.90,10.00,-0.10,3.43,10.07,-0.27,384.76
37.054,9.90,10.00,-0.10,1.20,10.07,0.09,384.85
37.104,9.90,10.00,-0.10,0.42,10.06,0.21,385.00
37.154,9.57,10.00,-0.43,-4.14,10.04,1.87,386.12
37.204,9.57,10.00,-0.43,-1.45,10.02,1.44,386.81
37.254,9.24,10.00,-0.76,-4.80,9.98,2.90,388.28
37.304,9.24,10.00,-0.76,-1.68,9.94,2.40,389.22
37.354,9.24,10.00,-0.76,-0.59,9.91,2.22,389.92
37.404,9.24,10.00,-0.76,-0.21,9.87,2.16,390.48
37.455,9.24,10.00,-0.76,-0.07,9.83,2.14,390.94
37.505,9.24,10.00,-0.76,-0.03,9.79,2.13,391.33
37.555,9.24,10.00,-0.76,-0.01,9.75,2.13,391.66
37.605,9.24,10.00,-0.76,-0.00,9.71,2.13,391.94
37.656,9.57,10.00,-0.43,4.20,9.69,0.53,391.22
37.706,9.57,10.00,-0.43,1.47,9.67,0.97,390.86
37.756,9.57,10.00,-0.43,0.52,9.65,1.12,390.66
37.806,9.24,10.00,-0.76,-4.11,9.61,2.79,391.48
37.856,9.24,10.00,-0.76,-1.44,9.57,2.36,391.92
37.906,9.57,10.00,-0.43,3.79,9.55,0.60,391.24
37.957,9.57,10.00,-0.43,1.33,9.53,0.99,390.90
38.007,9.24,10.00,-0.76,-3.83,9.49,2.74,391.66
38.057,9.57,10.00,-0.43,2.95,9.47,0.73,391.10
38.107,9.90,10.00,-0.10,5.32,9.47,-0.57,389.84
38.158,9.90,10.00,-0.10,1.86,9.46,-0.02,389.11
38.208,9.90,10.00,-0.10,0.65,9.46,0.18,388.60
38.258,9.90,10.00,-0.10,0.23,9.45,0.24,388.20
38.308,9.90,10.00,-0.10,0.08,9.45,0.27,387.88
38.358,10.23,10.00,0.23,4.32,9.46,-1.33,386.65
38.409,10.23,10.00,0.23,1.51,9.47,-0.89,385.87
38.459,10.23,10.00,0.23,0.53,9.48,-0.73,385.30
38.509,9.90,10.00,-0.10,-4.10,9.48,0.94,385.82
38.559,9.90,10.00,-0.10,-1.44,9.47,0.51,386.00
38.610,10.23,10.00,0.23,3.70,9.48,-1.24,385.11
38.660,10.23,10.00,0.23,1.30,9.49,-0.85,384.58
38.711,10.23,10.00,0.23,0.45,9.51,-0.72,384.22
38.761,9.90,10.00,-0.10,-4.13,9.50,0.94,384.90
38.811,10.23,10.00,0.23,2.84,9.51,-1.10,384.25
38.861,9.90,10.00,-0.10,-3.29,9.51,0.81,384.85
38.911,10.23,10.00,0.23,3.14,9.52,-1.15,384.18
38.961,9.90,10.00,-0.10,-3.19,9.51,0.79,384.78
39.011,9.57,10.00,-0.43,-5.41,9.49,2.07,386.06
39.061,9.90,10.00,-0.10,2.40,9.49,-0.10,385.84
39.111,9.90,10.00,-0.10,0.84,9.48,0.15,385.80
39.161,9.90,10.00,-0.10,0.29,9.48,0.23,385.82
39.211,10.23,10.00,0.23,4.39,9.49,-1.35,384.89
39.261,9.90,10.00,-0.10,-2.75,9.48,0.72,385.34
39.311,10.23,10.00,0.23,3.33,9.49,-1.18,384.58
39.361,9.90,10.00,-0.10,-3.13,9.49,0.78,385.11
39.411,10.23,10.00,0.23,3.20,9.50,-1.16,384.40
39.461,10.23,10.00,0.23,1.12,9.51,-0.82,384.00
